,0,1,2,3,4,5,6,7,8,9
487,"October 2, 2015",10/10,Flew Economy,Went to Vegas For a long weekend (first vacation in 2 Years) and ended up spending over 20 hours in the airport or on the plane!!! It was a nightmare!!! from Chicago to Vegas our flight was delayed by 5 hours so we arrived in Vegas at 2:30am loosing us one night of our trip. However this was a cakewalk next to the return trip!! It took us three planes and 16 hours to fly our 3 hours to Chicago! The first plane left the gates to find that there were engine problems. The pilot called in and was not able to take off because this issue had already been reported two weeks  pryer on the same plane! Why the hell was it not fixed?,Yes,width: 100%,width: 100%,width: 100%,width: 100%,width: 100%
488,"September 30, 2015",1/10,Flew Economy,"
we wait 4 hours for another plane and it pulls away from the gates only to return with the same engine trouble as the first plane!!! The flight going to NewYork at the gate next to ours was also canceled at the same time due to engine  troubles! By the time we got on the third plane I was exhausted and terrified!!! Over 20 hours to go to Vegas for the weekend is UNACCEPTABLE! Guess what they offer us as an apology  for their broken down planes???? $100 voucher! LMAO I lost more then that for the day I missed of work! Not even free tickets to redo the weekend.",No,width: 20%,width: 20%,width: 20%,width: 20%,width: 60%
489,"September 29, 2015",1/10,Flew Economy,"At first, I was worried because of the bad reviews American Airlines was getting.  I felt I had no choice, however, since it came at a great price and I would just bear any problems that arose.  Both domestic and international, however, were great!  For domestic, I found out that because my original flight was delayed, I was placed on an earlier flight so that I could still catch my connecting flight to Tokyo.  Pilots handled turbulence very well!  International wifi to and from Tokyo was excellent (with power outlets for every seat)!  Food was good, but airline food (regardless of airline) just does not agree with my stomach.  Seats were great, I can’t complain.  Flight attendants were very nice.  Was this the 787 dreamliner?  If so, the flight was pleasant and I would flly American again to and from Tokyo!",No,width: 60%,width: 80%,width: 80%,width: 80%,width: 80%
490,"September 26, 2015",1/10,Flew Economy,"1000% the worst airline I’ve ever flown long haul with! I flew from LHR to Dallas on the 21st of Sept & Dallas to LHR on 24th of Sept & On both flights I paid for extra leg room. On the outgoing flight the airline assigned me a normal seat even though I paid for EL the attitude of the flight crew was “your on board nothing we can do”. Their attitude of the cabin crew for the whole flight was dreadful, rather than picking a paper towel up one of them just kicked it to the side! That said my flight back was even worse! The attitude of the crew was “we’ve a full flight, don’t bother us!” I asked what the meal was “chicken or pasta” I asked for a bit more info & again was told “it’s chicken or pasta!” It was then chucked on my tray! Despite asking for my rubbish to be removed twice the staff “conveniently” forgot leaving a whole row having to place their food rubbish in pillow cases, and having it removed 3 hours later with an “oh I forgot!” When I got the other end my bag was damaged AA’s response “we can’t do anything”. This trip was with 9 customers & all declared it the worse flight ever! I fly transatlantic regularly for work I won’t be using AA again! id rather fly Ryanair!",No,width: 20%,width: 20%,width: 20%,width: 20%,width: 20%
491,"September 20, 2015",10/10,Flew Business,"Here’s my quarterly rating on AA….having hit 100K miles for this year on my last AA flight.  My take on things may be somewhat irrelevant to the majority of people who fly in economy.  It seems there are two separate airlines, although we all fly on the same plane.  Up front and at the top level FF, everything is very nice.  On the older 777-200s I’m on from Santiago to Dallas and return, there are the odd glitch with a seat or something but it’s always a nice experience.  I don’t use any electronics, entertainment, eat dinner as these are all night sleepers for me.  And I seem to sleep better on the almost flat seats, rather than the newer fully flats.  Ground staff, cabin staff are much more pleasant than my experiences on either British or LAN, both of which I also use.",Yes,width: 100%,width: 100%,width: 100%,width: 0%,width: 80%
492,"September 15, 2015",1/10,Flew Business,"At any rate, I give AA a 10 as always.  btw, I flew a couple of domestic legs in the USA this year and they were fine too.  No need to eat and the extra legroom or emergency row seats (second row in planes with two rows next to each other) were fine.  Again, I don’t take flights for a restaurant experience so food is never an issue.  And the odd cancelled flight, they provide a hotel, etc. if necessary.   A lo",No,width: 20%,width: 60%,width: 20%,width: 0%,width: 20%
493,"September 15, 2015",2/10,Flew Economy,Way to go!!  American Airlines  officially sucks. Their plane was 40 min late leaving spokane to Az. The connecting flight to houston had 6 people. We all ran and we’re at the gate 10 min before the plane left. The gate was closed yet the plane was still there fully connected to the dock. Air traffic control opted not to hold the plane 5 min to let us on. Next flight to Huston is tomorrow  AM,No,width: 40%,width: 60%,width: 20%,width: 20%,width: 40%
494,"September 12, 2015",2/10,Flew Economy,"Had such a terrible, rude, condescending check in attendant. Completely ruined a holiday in Vegas, and I was totally blown away with the lack of respect and ability to answer any questions we had. Won’t be flighing with American Airlines again.",No,width: 40%,width: 60%,width: 20%,width: 0%,width: 60%
495,"September 9, 2015",2/10,Flew Economy,This is regarding my flight from FRA to MIA on American Airlines.,No,width: 20%,width: 40%,width: 80%,width: 20%,width: 60%
496,"September 9, 2015",2/10,Flew Economy,"This flight is over 10 hours, and American thought it would suffice  for such an expensive  flight to have a plane with about 10 bubble screen TVs (TVs that are obsolete  and not even made anymore), NO personal TVs on each seat.  NO plug or usb for charging or wifi – so we can’t even use our own personal  device to watch or do something else besides watching the ONE movie on the 10 bubble screens on the plane because we can’t charge our devices and will be dead in an hour on a 10 hour flight! Oh, there are car plug chargers in the middle of the economy seats – which is really useless  since nobody in this day and age travels with a car charger plug????",No,width: 40%,width: 20%,width: 80%,width: 20%,width: 20%
497,"September 1, 2015",2/10,Flew Economy,I emailed American and they basically told me it was not “profitable” enough to have up to date planes for this flight although it was pretty much sold out!!!! Never again!!!,No,width: 40%,width: 40%,width: 40%,width: 20%,width: 20%
498,"August 25, 2015",7/10,Flew Economy,"Crowded flight from NYC to Dublin, passengers should be required to take a shower prior to boarding. Person next to me smelled awful. Food was awful, would’ve been better off going hungry. Absence of wifi in the year 2015 is inexcusable.",Yes,width: 80%,width: 80%,width: 80%,width: 80%,width: 80%
499,"August 23, 2015",2/10,Flew Economy,Suppose you get what you pay for and these flights were cheap (LHR to LAX via ORD). That said I’d pay extra next time to fly with a decent outfit! Our outbound plane had a problem and was replaced after quite a delay. Entertainment was useless – pixelated and intermittent sound. Food was like that on 1970s charter flights. Staff were mainly unsmiling and sitting chatting in their areas.,No,width: 40%,width: 40%,width: 60%,width: 40%,width: 0%
500,"August 22, 2015",1/10,Flew Economy,"We booked a flight to from Atlanta to Las Vegas back in June and selected our seats through Expedia for all flights.  When I tried to do online Check in the morning of the flight (August 19th),  we were forced to reaffirm our seats because our original seats had been released.   We had to pay an additional 77+ for the only available remaining seats.   This was unacceptable.",No,width: 20%,width: 20%,width: 60%,width: 0%,width: 60%
501,"August 21, 2015",1/10,Flew Economy,"The connecting flight to in DallasFort Worth wasn’t terrible but the the partition separating first class and economy rattled loudly throughout the entire flight and the flight attendant was not very attentive when she saw passengers trying to stop it since she made no effort.  To top this off,  the plane was not well maintained on the flight from Dallas to Las Vegas (#1482).  We had to remove hair from our seats & were placed on an exit row 20A/20B. I could see the seat frame and padding on the seat in front of us.    Then we had to wait 1.5 hrs at the airport in Vegas because they only put one of our bags on our flight.",No,width: 20%,width: 20%,width: 20%,width: 20%,width: 20%
502,"August 20, 2015",3/10,Flew Economy,This was the worst experience I have ever had.   Next time we will pay the difference and fly Delta. Not the way we envisioned starting our 22nd anniversary celebration.,No,width: 40%,width: 80%,width: 60%,width: 20%,width: 20%
503,"August 20, 2015",1/10,Flew Economy,"Worst flying experience EVER! They flat cancelled (not rescheduled) our flight all together, then proceeded to reschedule the flight 7 times. Had to get home for work the next day and the “customer relations” attendant had the audacity to tell us that it “wasn’t his problem”. Really blown away that a business would treat a customer like this. Ended up having to rent a car and driving hundreds of miles home.",No,width: 40%,width: 20%,width: 80%,width: 20%,width: 60%
504,"August 19, 2015",1/10,Flew Economy,"We were sold seats up “front” behind the First Class curtain for an extra 100$. We were not sold the ability to be seated early. So we had to watch everyone get on the plane, then walk to the back of the plane to find any room to put our luggage. When we arrived, we (seated near the front) had to wait for everyone to deplane before we could go to the back and get our bags. Everyone walked past us twice like we were refugees. Fortunately, we were not in a hurry or we could have missed our next flight. I tried to contact AA and they sent back some boilerplate blah-blah. They did not ever mention the problem. They offered no apology. They offered no solution. They told me to f*** off without using those words. They did not recognize the problem, they did not do anything at all, except cut me off from their online site. Never fly this airline again!!!!",No,width: 20%,width: 40%,width: 20%,width: 20%,width: 40%
505,"August 18, 2015",3/10,Flew First,AA partners charge you for booking your flight through AA.  I booked with AA for a trip to Hawaii.  Hawaiian Air charged me a luggage fee because I didn’t book with them direct.  AA would do nothing to help with a refund.  I was punished for booking on AA.  Clearly they have a bad relationship with partners.  Don’t fly bags one way for free then charge $80 to get them home (no they were not over weight).,No,width: 20%,width: 60%,width: 80%,width: 80%,width: 60%
506,"August 18, 2015",3/10,Flew Economy,"This is my second time having a problem with the customer service while flying with American Airlines in Miami, FL. From something as simple as asking to hang up my coat, to where my connecting hate is, the employees always seem to give me a sense of attitude as if my time is not worth their attention. I am very disappointed and feel like I am just an object to this airline.",No,width: 40%,width: 80%,width: 20%,width: 0%,width: 60%
507,"August 16, 2015",10/10,Flew First,not many movies,Yes,width: 100%,width: 100%,width: 80%,width: 60%,width: 80%
508,"August 7, 2015",3/10,Flew Economy,Disappointed in transatlantic flight today from Dublin to Boston via jfk Although good leg room very squashed at front of plane. Food dreadful. No seat screen rather a poor 20 inch screen in middle of aisle…very difficult to see yet the domestic flight had row screens…go figure….. Staff ok but little interaction. Guess you get what you pay for. However on a positive note both flights in time. Would not travel again with airline having flown with a number of other carriers,No,width: 60%,width: 60%,width: 60%,width: 20%,width: 40%
509,"August 7, 2015",4/10,Flew Economy,"No inflight entertaintment, very old seats",No,width: 40%,width: 60%,width: 60%,width: 20%,width: 60%
510,"August 4, 2015",1/10,Flew Economy,"American Airlines fly  in a very old aircraft, poor maintenance. The aircraft left side ceiling panels were hanging out very loose an attendant tried to fix it, but she couldn’t , also it was water dripping from the aircraft ceiling edge into  the seats, we were threaten by an attendant to  cover the seats with plastic bags provided by the attendant ,clean the ceiling edge with paper towels also provided by the attendant or all the passengers would  have to vacate the aircraft and wait until an American Airlines aircraft technician   could be found to repair the aircraft  air conditioner water condensation problem.",No,width: 20%,width: 20%,width: 60%,width: 20%,width: 40%
511,"August 1, 2015",1/10,Flew Economy,It appears everyone has already cover the flaws with this company. It (AA) has planes so I guess it can be consider a airline.  Delays has always been an issue with AA – It appears it’s done purposely to compensate for them over booking. Don’t expect good customer service or any other form of compensation.,No,width: 20%,width: 60%,width: 40%,width: 60%,width: 20%
512,"August 1, 2015",10/10,Flew Economy,"I recently flew round trip from Charlotte to Heathrow with my granddaughter and had a wonderful experience on both flights.  Both were non-stop on A330.  There were no delays and the seating configuration was comfortable for economy.  The food was excellent.  My original booking was on USAirways but the transition to American occurred after my booking.  I have no complaints at all, except for check-in at Heathrow. There were not nearly enough staff working the counters. But I don’t really understand the poor ratings on this website.",Yes,width: 100%,width: 80%,width: 100%,width: 80%,width: 100%
513,"July 30, 2015",4/10,Flew Economy,"I would like to appreciate Mrs. Rocio Johnson who was the AA crew for our flight from Chicago to Oklahoma City, flight number 3288 on July 29th 2015.",No,width: 40%,width: 60%,width: 60%,width: 60%,width: 60%
514,"July 24, 2015",9/10,Flew Economy,"
We had the last seats (18A-B) for my parents who are old (Wheelchair) and have asthma. The problem with the seats was because they were next to the restroom, there was a bad smell at the area. When I explained the situation to Mrs. Johnson, she tried to help us nicely. She was very care about us and helped us to find a better seats for my parents.",Yes,width: 80%,width: 80%,width: 100%,width: 40%,width: 80%
515,"July 21, 2015",1/10,Flew First,Flew MAN-JFK in business – despite the fact I have allergies to food they did not have a meal for me that I could eat – When I questioned it they said there is a MCDonalds in the terminal. CRJ 900 LGA-CMH was shabby and gate changes and a late crew made the whole trip a joke. Never flying this cowboy airline again. Not even told of the 3 gate changes by AA. Lounge staff were also not the best. Althought the FA on the LGA-CMH leg was great.,No,width: 20%,width: 60%,width: 60%,width: 20%,width: 0%
516,"June 30, 2015",1/10,Flew Economy,"We will never fly American Airlines again.   We booked a companion certificate through the old US airways.  We missed the outbound flight and had to take an alternative one way flight.  When checking back in for the original return flight, American said there was no reservation in the system.  As a result of not making the first flight, we broke the “contract” and we had to purchase another full fare one way flight to get home after we were stranded for two more nights in the airport hotel.  This was insane!  Who treats their frequent flyer passengers and credit card holders this way?  We will drop the American Airlines credit cards and never fly with them again.",No,width: 20%,width: 60%,width: 20%,width: 60%,width: 60%
517,"June 24, 2015",1/10,Flew Business,"I chose to fly American Airlines because they offered the cheapest flight at the time I booked. I wish I would have paid the extra money to fly another airline now. While leaving Louisiana we boarded the plane twice only to be told to go back and wait in the terminal. We were not informed as to what was going on and when asked if I would make my connecting flight in Dallas Texas I was told that I would find out when I got there. When landing in Dallas I had an hour to get to my other flight (or so I thought). We sat on the runway for over an hour, which of course we were not informed as to what was taking so long.",No,width: 20%,width: 60%,width: 40%,width: 80%,width: 60%
518,"June 23, 2015",1/10,Flew Economy,The only thing that made the flight bearable is the fact there was movie service from the flight from Dallas to Las Vegas (which was $8 for a movie).,No,width: 20%,width: 0%,width: 20%,width: 0%,width: 0%
519,"June 21, 2015",3/10,Flew Economy,I attempted to just check in online for my flight leaving tomorrow morning only to find out it told me my request could not be processed and I had to check in at the airport. I called the customer information number listed on the website only to be told it wasn’t processing because I did not have a seat on my connecting flight from Dallas to Monroe.,No,width: 80%,width: 80%,width: 60%,width: 20%,width: 20%
520,"June 16, 2015",1/10,Flew Economy,Miserable handling of the situation after flights were cancelled. Ridicolously small number of agents. No information.Enormous queues. Rude and incompetent staff. Rebooking by phone does not work either.,No,width: 20%,width: 0%,width: 20%,width: 0%,width: 0%
521,"June 15, 2015",1/10,Flew Economy,The service of this line is way below everything regarded acceptable in Europe. Avoid it!,No,width: 40%,width: 60%,width: 80%,width: 20%,width: 40%
522,"June 9, 2015",1/10,Flew Economy,"Our experience with American and US Airways was a nightmare to say the least. We booked our flights with Expedia in April. Tried to book seats then could not. American and US airways worked together as the airlines. Neither one could tell you what the other one was doing. We all had middle seats including my 3 year old grandson. We attempted several times to pick our seats.  We had 10 people traveling and no seats were together even though we booked our tickets together.  A 3 year old sitting alone? On our return flight from Harrisburg, we were left on the plane with no air-conditioning, while waiting for some sort of repairs. No drinks were served and the air-conditioning never worked on the trip to Philly. Miserable. Once again our seats were scattered. Our next flight to DFW was delayed 40 mins in the air because of air traffic making us late for the our DFW to Lubbock flight. We ran to our next flight, where boarding was already underway. No time to get food. So we thought.  Once on the plane, we were delayed 35 mins to fix a seat.  No food offered at all not even for purchase. Cokes were served. Ugg. Worse experience ever.",No,width: 20%,width: 60%,width: 20%,width: 20%,width: 20%
523,"June 8, 2015",1/10,Flew Economy,"I was scheduled to fly from George Bush in Houston to Jackson Hole, Wy with a connecting flight in Dallas. I arrived approximately 2.5 hours early and was told that my flight had been delayed and I was going to miss my flight in Dallas. The AA employee was beyond rude and I never got an apology from anyone. However, they did give me a cab voucher to catch a flight from Houston Hobby which left in less than an hour. By the grace of God and an awesome cab driver, I made the flight out of hobby. I found that the employees were very rude and completely careless. On the returning flight, my wife and I were going to purchase food that was advertised and they did not have it. The sink on the plane was stopped up before we left the airport, the screens on the seat backs did not work and the list could go on. The only way I will fly AA again, is only if I have to.",No,width: 20%,width: 0%,width: 20%,width: 0%,width: 0%
524,"June 7, 2015",1/10,Flew Economy,"The worst experience I’ve ever had with flying occurred this morning with American Airlines. Or, I should say lack of flying experience. This is a complaint relating to the customer service of American Airlines. The airport I was departing from had so few employees staffed at the desk that there was no one there to check me in. The electronic kiosk wouldn’t let me check in. I was handily half an hour early to an 8a flight, and could not find a single AA employee to help me until 8:03a. I was switched to stand by for the 10:55a flight, paid $75 (although I had ticket insurance, it did nothing to help, ticket insurance is a scam unless you are hospitalized), and then my 2nd flight was delayed by 2 hours – making me too late for my business trip and the meeting I was flying to was canceled due to this mess. American Airlines has taken little to no responsibility for their error in insufficient staffing and flight delays ruining my business trip.",No,width: 20%,width: 60%,width: 40%,width: 60%,width: 60%
525,"June 4, 2015",1/10,Flew Economy,"We booked our flights from Calgary to Mazatan (through Phoenix) approx. 9 months in advance.  Less than 2 weeks prior to departure, I went online to check for seat selections.  Imagine my surprise when I discovered our flights had been changed and the connections were impossible to make.  We were now leaving Phoenix 7 hours before we arrived – on both segments of our flights!  |According to a customer service rep, our reservations had actually changed 3 times, but we had not been notified of any of them.  The airline was eventually able to get us to and from Mazatlan; however, the return necessitated an overnight stay in Phoenix.  We feel American Airways should reimburse us for our hotel and meal costs; however, they say flights change all the time so, basically suck it up!  I understand flight changes and cancellations occur, but to change ours to connections that were impossible to make and to not advise us is totally unacceptable.  Had I not checked online in advance, we would not have been able to reach our vacation destination. Unless there is absolutely no other alternative, we will never fly American/US Airways again.",No,width: 20%,width: 80%,width: 40%,width: 20%,width: 60%
526,"June 3, 2015",1/10,Flew Economy,AA CSR’s are very rude and hostile. Upon booking my sons flight and paying the UAM fee I asked the agent if she needed the info of the person receiving my son at the airport of pickup. She told me no. I asked if this was a new policy as my son had flown many times in the past and I always provide that info. She gave me much attitude.,No,width: 20%,width: 0%,width: 20%,width: 0%,width: 0%
527,"June 3, 2015",1/10,Flew Economy,"
Unfortunately I had to change the departure date of my sons flight and pay the fee of $167 to change the date. I was ok with that, however when my family member dropped my son off at the departing airport they charged my family member another $167. As AA claimed that fee hadnt been paid. I called AA to rectify this and spoke with the manager Nile Zirker and she called me a liar saying my family member was not charged again. I explained that $167 was paid twice she became hostile and wouldn’t let me speak nor explain. I’m very upset and will no longer fly AA and I will be sure to let everyone know of this experience!",No,width: 60%,width: 40%,width: 20%,width: 0%,width: 80%
528,"May 29, 2015",1/10,Flew Economy,"I flew from Albuquerque NM to Dallas trying to get to final destination Pensacola FL. both directions of travel flights were canceled due to  ” mechanical problems ” 5 flights 3 different days weeks apart and still the same reason for delays and cancellations. I appreciate them NOT flying if their is mechanical error, however I am curious why the plannes are not safe and running at LEAST 95% mechanical error free?? Also the AA employees are extremely rude and found them not helpful in that stressful situation, mind you I was raised with manners, addressed them all as sir and ma’am never raised my voice. I would have thought AA sent their team through thorough rigorous training. Skipping AA at all costs next time.",No,width: 20%,width: 60%,width: 20%,width: 0%,width: 20%
529,"May 1, 2015",10/10,Flew First,The weather in Dallas isn’t the disaster – the customer service at American Airlines is. Agents are yelling at guests for asking questions or simply running away to hide and leave confused customers and empty desks at the gate.  I am here at 3:30 in the b gates at the airport staying the night with gates full of other people who are not being compensated in any way because according to American Airlines “the weather is not our fault”.,Yes,width: 100%,width: 100%,width: 100%,width: 0%,width: 80%
530,"April 14, 2015",1/10,Flew Premium Economy,"Worst company I have ever flown with – overbooked my original flight from LHR-MIA, so offered to change me to LHR-DFW. Wrong info provided to me when they changed my flights, so there was a subsequent mix up at check in. No individual entertainment for a 10.5 hour flight. Flight to DFW was delayed so missed my connection to Cancun and subsequent start of my tour, no information or advice forthcoming from any AA staff, just a hotel and meal voucher. I was told to collect my baggage in Dallas but it appears I didn’t need to do so as I didn’t see it again until I got to Cancun. Flight attendants poor, scruffy and unwilling to help. No announcements from the flight deck on several flights, despite choppy weather. Nervous passengers would like the pilots to keep chatting to them throughout. The general feeling was that they seem to overbook almost all their flights far too extensively – a complete farce.",No,width: 20%,width: 40%,width: 20%,width: 40%,width: 60%
531,"March 21, 2015",1/10,Flew Business,flight refused to depart because they apparently oversold 8 sests on the flight & nobody was willing to give up their seat to be placed on another flight that had no scheduled date or time to depart. the minute the flight was showing delayed they immediately came over the intercom to use the oldest excuse in the book why it was being delayed “bad weather” instead of the truth which is we are money hungry b******s that ruin peoples trips and our company (envoy acting as american airlines) is ran by middle school kids & our ticket selling team is asleep at the wheel.,No,width: 20%,width: 20%,width: 60%,width: 20%,width: 20%
532,"March 17, 2015",9/10,Flew Economy,"For a North American carrier AA is superior than UA or DL. The on-board service way much better than UA..and even AA gives you beer and wine duirng the flight… something that UA never does and DL only for Comfort Economy passengers. The quality food is superior than UA and DL, not the best as CX or AF. The Entertainment is good and probably UA and DL will have much better selection because some long haul planes are dated.. but they are changing… but i do preffer a much on board service than hundred movies.",Yes,width: 100%,width: 80%,width: 100%,width: 80%,width: 80%
533,"March 9, 2015",2/10,Flew Economy,"Other reviews take the words out of my mouth. Bits of the trim hanging off the interior. I had a choice of AA or Aeroflot, maybe I’d take a boat. Race to the bottom, except that Aeroflot staff aren’t as rude as AA. US airlines are down the toilet since the demise of TWA and PanAm. I can fly Qantas there and back, and Aer Lingus, BA, Lufthansa or SAS to EU, but inside the US? – I guess I drive.",No,width: 40%,width: 40%,width: 20%,width: 0%,width: 20%
534,"March 1, 2015",1/10,Flew Economy,"Horrible customer service!  A “supervisor” at gate A19 in Dallas, TX on February 27 at approximately 11pm was actually arguing with me and told me he wasn’t even supposed to be there helping customers who’s flights had been cancelled. The Airline’s customer service phone number was not accepting calls. I will never fly American Airlines again. Fly Southwest Airlines if you want a competent and respectful experience.",No,width: 20%,width: 60%,width: 20%,width: 0%,width: 60%
535,"February 19, 2015",9/10,Flew Economy,Flew to New York 8th February 2015. Dreaded the experience due to other reviews but was pleasantly surprised. I am 5ft 10 inch and had plenty of leg room in row 16. Meals were ok. Staff pleasant and helpful. I think American Airlines deserve some positive feedback. Can I ask you to consider no reclining seats in economy as it is a bit claustrophobic and work on better leg room from row 19 please (on 757 planes),Yes,width: 80%,width: 80%,width: 80%,width: 60%,width: 80%
536,"February 18, 2015",2/10,Flew Economy,"Flew from SJC to Seattle via DFW.  Ground crews rude rude rude.  Cabin crew not very welcoming and irritated with little things.  Not to mention about ridiculous $25 charge on checked baggage.  I will definitely not fly American or united airways ever again.  It may cost little more, but I will go with Alaskan Airlines or southwest.",No,width: 80%,width: 40%,width: 20%,width: 40%,width: 60%
537,"February 16, 2015",1/10,Flew Economy,I am a frequent flyer. Every time I travel with AA I get the worse experience and keep telling to myself I’ll never travel with it again.,No,width: 20%,width: 60%,width: 80%,width: 20%,width: 40%
538,"February 9, 2015",1/10,Flew Premium Economy,"
I could write an essay about it, but in general, it is the most disorganized airlines with constant mechanical difficulties. The next time I’ll pay extra, but will save money and time in a long term…",No,width: 20%,width: 40%,width: 20%,width: 60%,width: 40%
539,"January 30, 2015",1/10,Flew Economy,"On February 8, 2015, my companion and I experienced one of the worst airline travel/customer experiences in our entire lives.  Bear in mind that neither she nor I are fussy but this event needs to be documented and the airline held accountable:",No,width: 20%,width: 20%,width: 20%,width: 20%,width: 20%
540,"January 26, 2015",1/10,Flew Economy,"STRING OF LIES SNOWBALLS – Our Flight was supposed to be non-stop from Miami to LA. Plane developed a problem as we sat waiting to leave the terminal. It took 2 hours to determine it was not fixable. We were compensated with headsets and two granola bars while we waited for the news that American Airlines was trying to find another plane. No plane was available so we deplaned and waited another hour in the terminal for the decision to fly to Phoenix where we could refuel, on the same plane, and go on to LA. By now the flight is 4 hours late leaving. Arriving in Phoenix the captain said, “Good news is we are in Phoenix, the bad news is the crew has to stand down due to FAA regulations.” Another delay – All the passengers were shuttled around to other flights. It’s late, we are all exhausted and had been lead along by a string of lies. We missed our connecting flight by 6 hours and had to stay in LA. Two granola bars and a pair of headsets. Pathetic!!! One lie lead to another creating distress for the passengers and the consequent employees that had to deal with the avalanche that resulted from a full-flight of unhappy flyers. It was a nightmare. I will never fly American again.",No,width: 40%,width: 60%,width: 60%,width: 20%,width: 20%
541,"January 24, 2015",5/10,Flew Economy,"Flew from LHR-MIA-MIA-SJC. Good exit row seat on 3 flights, 3 outta 4 ain’t bad.  Entertainment bad.  Food & drink quite good.  Air staff specialise in really bad attitude!",No,width: 60%,width: 80%,width: 20%,width: 40%,width: 80%
542,"January 19, 2015",1/10,Flew Economy,"JFK-SFO-LAX-LAS-JFK with American Airlines were the worst four flights of my life! Ground staff and cabin crew were rude, arrogant, impolite, unpleasant, unprofessional and inefficient. They were badly groomed as well. The cabin and seats were so dirty and disgusting. Very old and worn out planes and interior. 99% of the cabin crew were very old and arrogant and I am not sure how they will assist passengers incase of an emergency because they are very old and they weren’t very happy to see any of the passengers. It was clearly shown by their facial expressions, body language, attitude and tone of voice. Not a single crew member on any four of the flights I took even bothered to say hello or welcome or even smile with me or any other passenger including the passengers who were flying with me. Terrible terrible terrible! Obviously we had to purchase snacks onboard because AA does not offer food. The snack options were very limited and if you were seated at the very back of the economy cabin you will never be guaranteed whether you will get the snacks you wanted to buy because they only stock few onboard and they get sold out half way through. Even during the selling of snacks and drinks the cabin crew looked very displeased that they had to do it. The cabin crew were extremely badly groomed. Wearing their own ties, colourful hats (for christmas), badly ironed clothes, uncombed hair. They looked like a bunch of homeless people wearing their own clothes which they collected from bins. There was no UNIFORM! Every single one of them were wearing different things. I am Shocked and disgusted by the behaviour and appearance of the cabin crew! The ground staff are equally bad. The economy seat had hardly any legroom. If you are a tall person you will have a hard time moving in your seat because it is so small with no legroom. We even bought extra legroom seats and still there was not enough legroom. All four flights were delayed and took off hours late. We were boarded late and then had to sit in the aircraft for at least 1 to 2 hours before take off. As a result our plans had to be cancelled and changed. Since none of the passengers were informed or given a reason for the delay few passengers started to ask the cabin crew what was going on. Few minutes later the purser or the CSD who made the announcement (more like barked at the passengers) on the PA to inform the passengers what was going on sounded like “Just suck it up, shut up and wait. Don’t bother us”. I do not recommend American Airlines to anyone. Please don’t waste your money. It’s a terrible airline. I will never fly with AA again.",No,width: 20%,width: 20%,width: 20%,width: 0%,width: 20%
543,"January 18, 2015",1/10,Flew Economy,"I recently flew from Brazil to Los Angeles on American Airlines and it was the longest, most uncomfortable international flight I have ever been on.  In addition to the dirty looking and old interior, the broken flush button on the toilet and the only semi-functioning “entertainment” device, the staff were rude and had horrible attitudes.  One flight attendant actually rolled her eyes at me when I asked for headphones.  Her response was “Don’t you have an iPod or something that you have headphones for”.  When I said no she rolled her eyes and said she would see if they had any, but everyone brings their own headphones now.  The food was horrible as well.  It was the most unpleasant flying experience I have ever had.  I will avoid flying American Airlines at ALL costs in the future.  If asked to recommend an airline for a long flight, I will make it a point to deter people from using American Airlines as well.  Businesses like this should be replaced with companies that actually care about the service they are providing and who hire staff that actually care about their jobs.",No,width: 20%,width: 40%,width: 20%,width: 40%,width: 20%
544,"January 15, 2015",1/10,Flew Economy,"The international flight overall experience was terrible; from NYC to Philly, and then to Frankfurt; the flight delayed, connection lost, they added another ‘extra’ connection (Charlotte); 5 hours delay, luggage lost (less that 24 hs though) and recovered. Stress wise, was the worst flight of my life. Costumer service was a joke, they have no interest what so ever to compensate their terrible service; they expend time explaining the impossible and trying to take their responsibility away from the issues. Worst  worst costumer service, no interest in client satisfaction (and I travel a lot!!!). Will never fly with them again. I wrote to them also to claim a refund or client courtesy for their failures; they reply saying they hope I give them another chance, ridiculous!",No,width: 20%,width: 60%,width: 80%,width: 60%,width: 60%
545,"January 15, 2015",1/10,Flew Economy,"The international flight overall experience was terrible; from NYC to Philly, and then to Frankfurt; the flight delayed, connection lost, they added another ‘extra’ connection (Charlotte); 5 hours delay, luggage lost (less that 24 hs though) and recovered. Stress wise, was the worst flight of my life. Costumer service was a joke, they have no interest what so ever to compensate their terrible service; they expend time explaining the impossible and trying to take their responsibility away from the issues. Worst  worst costumer service, no interest in client satisfaction (and I travel a lot!!!). Will never fly with them again. I wrote to them also to claim a refund or client courtesy for their failures; they reply saying they hope I give them another chance, ridiculous!",No,width: 20%,width: 60%,width: 80%,width: 60%,width: 60%
546,"January 13, 2015",1/10,Flew First,"This was not a round-trip flight. It was a nightmare. Seriously. Late by hours both ways, ran out of refreshments on the plane, was served breakfast at 1:30 PM, this flight was horrible…..Seattle to Dallas and return. American is the worst airline on this planet, and I have been on some bad ones.",No,width: 20%,width: 20%,width: 20%,width: 20%,width: 20%
547,"January 9, 2015",1/10,Flew Economy,"I am very displeased with this airline. I had a fight from Miami, Fl to Guayaquil, Ecuador. After a 6 hour layover in Miami, the flight was supposed to depart around 6:00 PM. We sat, & waited, & waited, & sat, hearing announcement after announcement of our flight being delayed – something about updating the navigational software?? After several more hours of sitting & waiting, our flight was cancelled.",No,width: 40%,width: 40%,width: 20%,width: 20%,width: 20%
